000,정상,01601286,20240221001396,E,01601286,미래에셋비전기업인수목적1호,김필수,남,1971년 07월,대표이사,사내이사,비상근,경영총괄,20.10 ㈜엠앤앰인베스트먼트 전무이사'00 ~ '19 ㈜골든브릿지투자증권 IB팀장,-,9개월,2024년 11월 23일,2023-12-31
000,정상,01091382,20240408003721,K,01091382,세토피아,서상철,남,1976년 07월,대표이사,사내이사,상근,경영총괄,"(현) (주)퓨처로봇 대표이사
(현) (주)에스에이코퍼레이션 대표이사",최대주주 법인의 대표이사,2020.08.10~,2026년 03월 28일,2023-12-31
000,정상,00585219,20240321002019,Y,00585219,세원이앤씨,김동화,남,1969년 03월,대표이사,사내이사,비상근,대표이사,"경희대학교 철학
(주)제일칼라 대표이사",-,2023.03.~,2026년 03월 31일,2023-12-31
000,정상,01274310,20240319000863,K,01274310,이오플로우,김재진,남,1961년 10월,"대표
이사",사내이사,상근,"경영
총괄",MIT 전자/전산 졸업現) 이오플로우㈜ 대표이사,본인,12년,2026년 11월 15일,2023-12-31
000,정상,00161408,20240314000449,E,00161408,케이비캐피탈,황수남,남,1964년 02월,대표이사,사내이사,상근,경영총괄,"- 서강대학교 경제학 학사
- 현대캐피탈 마케팅 팀장
- 현대캐피탈 중고차 영업팀장
- KB캐피탈 마케팅 센터장
- KB캐피탈 자동차금융본부장",해당사항 없음," 2009.12.29
 ~ 2023.12.31 ",2023년 12월 31일,2023-12-31
000,정상,00876166,20240315000853,K,00876166,KBG,부태웅,남,1958년 03월,회장,사내이사,상근,"업무
전반","연세대 생화학과 졸업(82.02)
연세대학원 경영대학원 졸업(01.08)
한국켐택(주) 대표(89~92)
(주)켐프로코리아 대표(96~99)
(주)케이비지 회장(01~현재)",본인,"22년
10개월",2026년 03월 23일,2023-12-31
000,정상,01381984,20240514000754,K,01381984,스카이월드와이드,강철순,남,1977년 12월,대표이사,사내이사,상근,경영총괄,03.02            서울대학교 생물자원공학 / 컴퓨터공학03.01~06.09   LG CNS 인프라솔루션 사업부06.10~14.03   IBM 글로벌서비스 사업부 14.07~현재    (주)비트나인 대표이사,본인,9년 6개월,2026년 06월 20일,2023-12-31
000,정상,00225742,20240329000411,K,00225742,LS마린솔루션,이승용,남,1964년 05월,사장,사내이사,상근,대표이사,"현) LS마린솔루션(주) 대표이사 사장
전) (주)케이티 정책협력실장

학력) 한국과학기술원 산업경영학 석사",-,"2022. 3. 24. ~ 현재
(임기만료일: 2023. 12. 31.)",-,2023-12-31
000,정상,00390860,20240408003770,K,00390860,대산F&B,진형일,남,1973년 10월,이사,사내이사,상근,대표이사,"(현)(주)시티랩스 대표이사
前 비케이탑스(주) 재무이사
前 메리츠종금증권 운용이사
서울대학교 졸업",-,'22.12.26~,2025년 12월 26일,2023-12-31
000,정상,00535746,20240322000009,K,00535746,컴투스홀딩스,송병준,남,1976년 01월,의장,사내이사,상근,"글로벌전략 책임자 (GSO)/
이사회 의장","서울대학교 전기공학부 학사
(주)컴투스 의장 (현)
(주)위지윅스튜디오 의장 (현)
(주)컴투스홀딩스 의장 (현)",본인,23년 10개월,2025년 03월 30일,2023-12-31
000,정상,00651901,20240321001310,Y,00651901,에어부산,안병석,남,1963년 05월,대표이사,사내이사,상근,대표이사,"중앙대학교 회계학과
前) 아시아나항공 중국지역본부장
前) 아시아나항공 경영관리본부장
現) 에어부산 대표이사","계열회사 임원
[에어부산(주)]","2021.03.31
~현재",2024년 03월 30일,2023-12-31
000,정상,00138792,20240325000904,Y,00138792,아시아나항공,원유석,남,1964년 01월,부사장,사내이사,상근,아시아나항공 대표이사,"한국외대 영어학
 대표이사 직무대행",-,1990.12.01~현재,2024년 03월 30일,2023-12-31
000,정상,00141389,20240312001002,K,00141389,영풍정밀,최창규,남,1950년 09월,"대표이사
회장",사내이사,상근,"회사업무
총괄","서울대 문리과대학 졸업
영풍정밀(주) 부회장","특수관계인
(친인척)",37년 2월,2024년 03월 23일,2023-12-31
