status,message,corp_code,접수번호,법인구분,고유번호,법인명,사업부문,성별,개정전 직원수 정규,개정전 직원 수 계약,개정전 직원 기타,정규직 수,정규직 단시간 근로자수,계약직수,계약직단시간 근로자수,합계,평균근속연수,연간급여총액,1인평균 금여액,비고,결산기준일
0,정상,362122,20240321000633,K,362122,나래나노텍,관리,여,-,-,,14,-,4,-,18,3.9,"548,825,000","30,490,000",-,2023-12-31
0,정상,362122,20240321000633,K,362122,나래나노텍,영업,남,-,-,,9,-,-,-,9,6.0,"571,160,000","63,462,000",-,2023-12-31
0,정상,362122,20240321000633,K,362122,나래나노텍,영업,여,-,-,,3,-,-,-,3,1.6,"128,649,000","42,882,000",-,2023-12-31
0,정상,362122,20240321000633,K,362122,나래나노텍,연구,남,-,-,,42,-,-,-,42,4.8,"2,438,618,000","58,062,000",-,2023-12-31
0,정상,362122,20240321000633,K,362122,나래나노텍,연구,여,-,-,,3,-,-,-,3,5.4,"111,714,000","37,238,000",-,2023-12-31
0,정상,362122,20240321000633,K,362122,나래나노텍,제조,남,-,-,,151,-,-,-,151,4.7,"8,138,403,000","53,897,000",-,2023-12-31
0,정상,362122,20240321000633,K,362122,나래나노텍,제조,여,-,-,,5,-,-,-,5,1.9,"178,792,000","35,758,000",-,2023-12-31
0,정상,108001,20240320000806,K,108001,남화토건,사무,남,-,-,,14,-,-,-,14,12.73,"739,000,000","53,000,000",-,2023-12-31
0,정상,108001,20240320000806,K,108001,남화토건,사무,여,-,-,,4,-,-,-,4,5.27,"174,000,000","17,000,000",-,2023-12-31
0,정상,108001,20240320000806,K,108001,남화토건,현장,남,-,-,,47,-,-,-,47,9.02,"3,007,000,000","64,000,000",-,2023-12-31
0,정상,108001,20240320000806,K,108001,남화토건,현장,여,-,-,,-,1,-,-,1,1.42,"32,000,000","16,000,000",-,2023-12-31
0,정상,108001,20240320000806,K,108001,남화토건,기타,남,-,-,,1,-,-,-,1,15,"32,000,000","32,000,000",-,2023-12-31
0,정상,108001,20240320000806,K,108001,남화토건,기타,여,-,-,,2,-,-,-,2,10.13,"49,000,000","24,000,000",-,2023-12-31
0,정상,231691,20230915000455,K,231691,판타지오, 엔터사업부 ,남,-,-,,43,-,-,-,43,1년9개월,"971,155,000","22,585,000",-,2023-06-30
0,정상,231691,20230915000455,K,231691,판타지오, 엔터사업부 ,여,-,-,,73,-,-,-,73,1년2개월,"1,665,721,000","22,818,000",-,2023-06-30
0,정상,209780,20240320001938,Y,209780,케이씨,관리,남,-,-,,56,0,0,0,56,4.2,"5,579,947,000","99,545,000",-,2023-12-31
0,정상,209780,20240320001938,Y,209780,케이씨,관리,여,-,-,,12,0,0,0,12,2.4,"803,517,000","68,831,000",-,2023-12-31
0,정상,209780,20240320001938,Y,209780,케이씨,연구,남,-,-,,31,0,0,0,31,6.1,"2,787,410,000","88,408,000",-,2023-12-31
0,정상,209780,20240320001938,Y,209780,케이씨,연구,여,-,-,,5,0,0,0,5,8.1,"339,003,000","56,227,000",-,2023-12-31
0,정상,209780,20240320001938,Y,209780,케이씨,기술,남,-,-,,115,0,0,0,115,4.1,"8,440,803,000","74,724,000",-,2023-12-31
0,정상,209780,20240320001938,Y,209780,케이씨,기술,여,-,-,,3,0,0,0,3,6.4,"264,839,000","67,330,000",-,2023-12-31
0,정상,550082,20240402001745,K,550082,캔버스엔,드라마제작,남,-,-,,6,-,-,-,6,2.73,"360,188,000","60,031,000",-,2023-12-31
0,정상,550082,20240402001745,K,550082,캔버스엔,드라마제작,여,-,-,,8,-,-,-,8,4.00,"354,972,000","44,371,000",-,2023-12-31
0,정상,164788,20240319000626,Y,164788,현대모비스,모듈 및 부품제조사업,남,-,-,,"8,309",-,202,3,"8,511",11.3,"1,051,764,000,000","127,000,000",-,2023-12-31
0,정상,164788,20240319000626,Y,164788,현대모비스,모듈 및 부품제조사업,여,-,-,,"1,294",3,120,5,"1,414",9.1,"130,513,000,000","95,000,000",-,2023-12-31
0,정상,164788,20240319000626,Y,164788,현대모비스,A/S용 부품사업,남,-,-,,"1,818",-,132,-,"1,950",21.7,"242,584,000,000","126,000,000",-,2023-12-31
0,정상,164788,20240319000626,Y,164788,현대모비스,A/S용 부품사업,여,-,-,,117,-,109,-,226,10.6,"19,316,000,000","88,000,000",-,2023-12-31
0,정상,136642,20240925000259,K,136642,엠벤처투자,투자본부,남,-,-,,3,-,-,-,3,0.2,-,-,-,2023-12-31
0,정상,136642,20240925000259,K,136642,엠벤처투자,관리본부,남,-,-,,2,-,-,-,2,0.2,-,-,-,2023-12-31
0,정상,1027794,20240325000767,K,1027794,브이원텍,사무,남,-,-,,4,-,-,-,4,4.2년,"274,000,000","69,000,000",-,2023-12-31
0,정상,1027794,20240325000767,K,1027794,브이원텍,사무,여,-,-,,3,-,-,-,3,3.9년,"150,000,000","50,000,000",-,2023-12-31
0,정상,1027794,20240325000767,K,1027794,브이원텍,영업,남,-,-,,16,-,-,-,16,3.9년,"1,000,000,000","62,000,000",-,2023-12-31
0,정상,1027794,20240325000767,K,1027794,브이원텍,영업,여,-,-,,2,-,-,-,2,5.5년,"60,000,000","30,000,000",-,2023-12-31
0,정상,1027794,20240325000767,K,1027794,브이원텍,연구,남,-,-,,13,-,-,-,13,7.2년,"1,161,000,000","89,000,000",-,2023-12-31
0,정상,1027794,20240325000767,K,1027794,브이원텍,생산,남,-,-,,103,-,-,-,103,3.1년,"4,248,000,000","41,000,000",-,2023-12-31
0,정상,168331,20240320001042,Y,168331,온타이드,본사,남,-,-,,30,-,1,-,30,3년,"1,480,000,000","49,000,000",-,2023-12-31
0,정상,168331,20240320001042,Y,168331,온타이드,본사,여,-,-,,34,-,-,-,35,5년,"1,634,000,000","46,000,000",-,2023-12-31
0,정상,155586,20230622000158,K,155586,HLB이노베이션,사무/기술직,남,-,-,,18,1,-,-,19,-,-,-,-,2023-03-31
0,정상,155586,20230622000158,K,155586,HLB이노베이션,사무/기술직,여,-,-,,4,-,-,-,4,-,-,-,-,2023-03-31
0,정상,155586,20230622000158,K,155586,HLB이노베이션,생산직,남,-,-,,27,2,-,-,29,-,-,-,-,2023-03-31
0,정상,155586,20230622000158,K,155586,HLB이노베이션,생산직,여,-,-,,2,-,-,-,2,-,-,-,-,2023-03-31
0,정상,155586,20240320001706,K,155586,HLB이노베이션,사무/기술직,남,-,-,,36,-,-,-,36,-,-,-,-,2023-12-31
0,정상,155586,20240320001706,K,155586,HLB이노베이션,사무/기술직,여,-,-,,8,-,-,-,8,-,-,-,-,2023-12-31
0,정상,155586,20240320001706,K,155586,HLB이노베이션,생산직,남,-,-,,29,-,5,-,34,-,-,-,-,2023-12-31
0,정상,155586,20240320001706,K,155586,HLB이노베이션,생산직,여,-,-,,2,-,-,-,2,-,-,-,-,2023-12-31
0,정상,150633,20240425000282,Y,150633,지누스,사무직,남,-,-,,114,-,-,-,114,4.8,"8,752,000,000","77,000,000",-,2023-12-31
0,정상,150633,20240425000282,Y,150633,지누스,사무직,여,-,-,,49,-,-,-,49,4.1,"2,790,000,000","57,000,000",-,2023-12-31
0,정상,426068,20240321001346,K,426068,엑시온그룹,관리,남,-,-,,8,-,5,-,13,2.5,"724,741,959","55,749,381",-,2023-12-31
0,정상,426068,20240321001346,K,426068,엑시온그룹,관리,여,-,-,,9,-,1,-,10,1.2,"451,582,929","45,158,293",-,2023-12-31
0,정상,426068,20240321001346,K,426068,엑시온그룹,영업,남,-,-,,11,-,2,-,13,1.8,"585,074,509","45,005,731",-,2023-12-31
0,정상,426068,20240321001346,K,426068,엑시온그룹,영업,여,-,-,,24,-,3,-,27,1.9,"931,299,456","34,492,572",-,2023-12-31
0,정상,426068,20240321001346,K,426068,엑시온그룹,IT,남,-,-,,7,-,-,-,7,3.1,"424,242,310","60,606,044",-,2023-12-31
0,정상,426068,20240321001346,K,426068,엑시온그룹,IT,여,-,-,,3,-,-,-,3,1.8,"99,590,336","33,196,779",-,2023-12-31
0,정상,1061558,20240318000867,K,1061558,덕산네오룩스,디스플레이소재,남,-,-,,194,-,9,-,203,5.5,"11,517,683,000","56,737,000",-,2023-12-31
0,정상,1061558,20240318000867,K,1061558,덕산네오룩스,디스플레이소재,여,-,-,,48,-,3,-,51,4.7,"2,502,520,000","49,069,000",-,2023-12-31
0,정상,1064069,20240321000214,K,1064069,토박스코리아,전체,남,-,-,,12,-,-,-,12,5년 4개월,"656,772,000","54,731,000",-,2023-12-31
0,정상,1064069,20240321000214,K,1064069,토박스코리아,전체,여,-,-,,20,-,-,-,20,3년 8개월,"722,180,000","36,109,000",-,2023-12-31
0,정상,1514698,20240320001815,K,1514698,엑스플러스,전사,남,-,-,,24,-,1,-,25,1년2개월,"1,254,000,000","50,000,000",-,2023-12-31
0,정상,1514698,20240320001815,K,1514698,엑스플러스,전사,여,-,-,,10,-,-,-,10,2년,"469,000,000","47,000,000",-,2023-12-31
0,정상,471068,20240318000850,K,471068,덕산하이메탈,금속소재,남,-,-,,181,-,29,-,210,5년 8개월,"10,524,000,000","50,000,000",-,2023-12-31
0,정상,471068,20240318000850,K,471068,덕산하이메탈,금속소재,여,-,-,,17,-,-,-,17,6년 7개월,"631,000,000","37,000,000",-,2023-12-31
0,정상,428729,20240320001502,Y,428729,대호에이엘,알루미늄판재,남,-,-,,189,-,-,-,189,10,"14,614,857,000","77,327,000",-,2023-12-31
0,정상,428729,20240320001502,Y,428729,대호에이엘,알루미늄판재,여,-,-,,7,-,-,-,7,4,"519,320,000","74,189,000",-,2023-12-31
0,정상,331016,20240312000588,K,331016,에프앤가이드,전사,남,-,-,,81,-,12,-,93,5년  9개월,"6,439,303,000","69,240,000",-,2023-12-31
0,정상,331016,20240312000588,K,331016,에프앤가이드,전사,여,-,-,,59,-,1,-,60,5년 10개월,"3,068,505,000","51,142,000",-,2023-12-31
0,정상,112059,20240321001758,Y,112059,상상인증권,본사지원,남,-,-,,31,-,48,2,81,3,"5,744,000,000","71,000,000",-,2023-12-31
0,정상,112059,20240321001758,Y,112059,상상인증권,본사지원,여,-,-,,15,-,18,1,34,5,"2,186,000,000","64,000,000",-,2023-12-31
0,정상,112059,20240321001758,Y,112059,상상인증권,본사영업,남,-,-,,10,-,59,-,69,3,"9,434,000,000","137,000,000",-,2023-12-31
0,정상,112059,20240321001758,Y,112059,상상인증권,본사영업,여,-,-,,8,-,23,-,31,4,"2,068,000,000","67,000,000",-,2023-12-31
0,정상,112059,20240321001758,Y,112059,상상인증권,리테일영업,남,-,-,,30,-,1,-,31,25,"2,693,000,000","87,000,000",-,2023-12-31
0,정상,112059,20240321001758,Y,112059,상상인증권,리테일영업,여,-,-,,13,-,1,-,14,18,"475,000,000","34,000,000",-,2023-12-31
0,정상,1688896,20230418000403,Y,1688896,삼성FN리츠,-,남,-,-,,-,-,-,-,-,-,-,-,-,2023-01-31
0,정상,1688896,20230418000403,Y,1688896,삼성FN리츠,-,남,-,-,,-,-,-,-,-,-,-,-,-,2023-01-31
0,정상,1688896,20230720000167,Y,1688896,삼성FN리츠,-,남,-,-,,-,-,-,-,-,-,-,-,-,2023-04-30
0,정상,1688896,20230720000167,Y,1688896,삼성FN리츠,-,남,-,-,,-,-,-,-,-,-,-,-,-,2023-04-30
0,정상,1688896,20231019000287,Y,1688896,삼성FN리츠,-,남,-,-,,-,-,-,-,-,-,-,-,-,2023-07-31
0,정상,1688896,20231019000287,Y,1688896,삼성FN리츠,-,남,-,-,,-,-,-,-,-,-,-,-,-,2023-07-31
0,정상,1688896,20240118000098,Y,1688896,삼성FN리츠,-,남,-,-,,-,-,-,-,-,-,-,-,-,2023-10-31
0,정상,126089,20240329003669,Y,126089,대유플러스,관리인,남,-,-,,1,-,-,-,1,0.2,"16,123,000","16,123,000",-,2023-12-31
0,정상,126089,20240329003669,Y,126089,대유플러스,정보통신부문,남,-,-,,26,-,-,-,26,5.1,"1,692,570,000","61,362,000",-,2023-12-31
0,정상,126089,20240329003669,Y,126089,대유플러스,정보통신부문,여,-,-,,10,-,-,-,10,2.4,"414,360,000","41,436,000",-,2023-12-31
0,정상,126089,20240329003669,Y,126089,대유플러스,에너지사업부문,남,-,-,,21,-,-,-,21,2.7,"1,403,525,000","65,304,000",-,2023-12-31
0,정상,126089,20240329003669,Y,126089,대유플러스,에너지사업부문,여,-,-,,2,-,-,-,2,2.6,"101,786,000","42,118,000",-,2023-12-31
0,정상,126089,20240329003669,Y,126089,대유플러스,LPI사업부문,남,-,-,,50,-,-,-,50,3.0,"2,333,541,000","54,059,000",-,2023-12-31
0,정상,126089,20240329003669,Y,126089,대유플러스,LPI사업부문,여,-,-,,2,-,-,-,2,3.5,"88,384,000","46,113,000",-,2023-12-31
0,정상,126089,20240329003669,Y,126089,대유플러스,가전사업부문,남,-,-,,22,-,5,-,27,3.9,"2,795,023,000","49,107,000",-,2023-12-31
0,정상,126089,20240329003669,Y,126089,대유플러스,가전사업부문,여,-,-,,4,-,-,-,4,2.7,"223,271,000","33,915,000",-,2023-12-31
0,정상,162072,20240320001492,Y,162072,한신기계공업,한신기계,남,-,-,,54,-,24,-,78,7.82,"4,443,000,000","57,000,000",-,2023-12-31
0,정상,162072,20240320001492,Y,162072,한신기계공업,한신기계,여,-,-,,9,-,2,-,11,6.91,"371,000,000","34,000,000",-,2023-12-31
0,정상,1518506,20241104000113,N,1518506,타조엔터테인먼트,본사,남,-,-,,3,-,-,-,3,1.2,"47,000,000","16,000,000",-,2023-12-31
0,정상,1518506,20241104000113,N,1518506,타조엔터테인먼트,본사,여,-,-,,6,-,-,-,6,3.4,"168,000,000","28,000,000",-,2023-12-31
0,정상,205687,20240315000930,K,205687,더라미,금속및 비금속 원료재생사업,남,-,-,,-,-,-,-,-,3.8,"142,942,000","142,942,000",주),2023-12-31
0,정상,205687,20240315000930,K,205687,더라미,금속및 비금속 원료재생사업,여,-,-,,3,-,-,-,3,2.5,"181,832,000","60,611,000",-,2023-12-31
0,정상,205687,20240315000930,K,205687,더라미,리조트사업,남,-,-,,2,-,-,-,2,1.9,"203,434,000","101,717,000",-,2023-12-31
0,정상,205687,20240315000930,K,205687,더라미,리조트사업,여,-,-,,3,-,-,-,3,1.9,"122,060,000","40,687,000",-,2023-12-31
0,정상,205687,20240315000930,K,205687,더라미,화장품사업,남,-,-,,9,-,-,-,9,0.2,"105,687,000","11,743,000",-,2023-12-31
0,정상,205687,20240315000930,K,205687,더라미,화장품사업,여,-,-,,35,-,-,-,35,0.2,"322,966,000","9,228,000",-,2023-12-31
0,정상,1440153,20240315000626,K,1440153,에스에이티이엔지,장비사업,남,-,-,,37,-,-,-,37,6년 2개월,"2,151,096,000","58,138,000",-,2023-12-31
0,정상,1440153,20240315000626,K,1440153,에스에이티이엔지,장비사업,여,-,-,,4,-,-,-,4,7년 4개월,"207,252,000","51,813,000",-,2023-12-31
0,정상,670340,20240318000727,Y,670340,씨에스윈드,타워부문,남,-,-,,70,0,2,1,72,7.7,"8,701,000,000","121,000,000",-,2023-12-31
0,정상,670340,20240318000727,Y,670340,씨에스윈드,타워부문,여,-,-,,26,0,0,0,26,3.2,"1,731,000,000","67,000,000",-,2023-12-31
0,정상,765462,20240315000573,K,765462,씨에스베어링,선회베어링 제조,남,-,-,,20,-,1,-,21,4.7,"1,350,000,000","64,000,000",-,2023-12-31
0,정상,765462,20240315000573,K,765462,씨에스베어링,선회베어링 제조,여,-,-,,2,-,-,-,2,3.3,"47,000,000","24,000,000",-,2023-12-31
0,정상,311216,20240307000406,K,311216,에이치엔에스하이텍,소재,남,-,-,,101,-,-,-,101,5년7개월,"5,852,000,000","58,000,000",-,2023-12-31
0,정상,311216,20240307000406,K,311216,에이치엔에스하이텍,소재,여,-,-,,27,-,-,-,27,4년3개월,"1,032,000,000","38,000,000",-,2023-12-31
0,정상,311216,20240307000406,K,311216,에이치엔에스하이텍,전자,남,-,-,,20,-,-,-,20,7년9개월,"1,738,000,000","87,000,000",-,2023-12-31
0,정상,311216,20240307000406,K,311216,에이치엔에스하이텍,전자,여,-,-,,8,-,-,-,8,8년4개월,"397,000,000","50,000,000",-,2023-12-31
0,정상,1210066,20240315000636,K,1210066,리파인,전체,남,-,-,,94,-,-,-,94,3년 11개월,"5,554,432,000","59,444,000",-,2023-12-31
0,정상,1210066,20240315000636,K,1210066,리파인,전체,여,-,-,,137,-,4,-,141,4년 8개월,"7,315,407,000","53,369,000",-,2023-12-31
0,정상,111810,20240320001160,Y,111810,대웅,-,남,-,-,,145,-,1,-,146,4.7,"10,801,000,000","74,000,000",-,2023-12-31
0,정상,111810,20240320001160,Y,111810,대웅,-,여,-,-,,227,-,3,-,230,4.0,"13,162,000,000","57,000,000",-,2023-12-31
0,정상,136226,20240318000790,K,136226,신성델타테크,생산,남,-,-,,99,-,1,-,100,6년 10개월,"4,374,000,000","44,000,000",-,2023-12-31
0,정상,136226,20240318000790,K,136226,신성델타테크,생산,여,-,-,,44,-,-,-,44,8년 10개월,"1,833,000,000","42,000,000",-,2023-12-31
0,정상,136226,20240318000790,K,136226,신성델타테크,관리,남,-,-,,143,-,1,-,144,9년 1개월,"8,708,000,000","60,000,000",-,2023-12-31
0,정상,136226,20240318000790,K,136226,신성델타테크,관리,여,-,-,,23,-,-,-,23,5년 11개월,"1,034,000,000","45,000,000",-,2023-12-31
0,정상,297448,20240329003348,K,297448,플래스크,에너지 사업,남,-,-,,9,-,-,-,9,5.2,"727,843,000","80,871,000",-,2023-12-31
0,정상,297448,20240329003348,K,297448,플래스크,에너지 사업,여,-,-,,1,-,-,-,1,0.6,"33,933,000","33,933,000",-,2023-12-31
0,정상,297448,20240329003348,K,297448,플래스크,건설사업,남,-,-,,24,-,-,-,24,2.8,"1,364,822,000","56,868,000",-,2023-12-31
0,정상,297448,20240329003348,K,297448,플래스크,건설사업,여,-,-,,23,-,-,-,23,2.2,"1,070,225,000","46,532,000",-,2023-12-31
0,정상,297448,20240329003348,K,297448,플래스크,IT,남,-,-,,59,-,-,-,59,1.1,"4,812,594,000","81,569,000",-,2023-12-31
0,정상,297448,20240329003348,K,297448,플래스크,IT,여,-,-,,10,-,-,-,10,1,"532,619,000","53,262,000",-,2023-12-31
0,정상,339391,20240516000399,Y,339391,한화시스템,방산,남,-,-,,"2,626",-,155,3,"2,781",12.4,"267,581,000,000","96,000,000",-,2023-12-31
0,정상,339391,20240516000399,Y,339391,한화시스템,방산,여,-,-,,338,-,35,2,373,8.8,"26,925,000,000","72,000,000",-,2023-12-31
0,정상,339391,20240516000399,Y,339391,한화시스템,ICT,남,-,-,,"1,165",-,60,5,"1,225",7.5,"114,700,000,000","94,000,000",-,2023-12-31
0,정상,339391,20240516000399,Y,339391,한화시스템,ICT,여,-,-,,329,-,33,3,362,5.8,"24,930,000,000","71,000,000",-,2023-12-31
0,정상,797364,20240319000590,Y,797364,KC코트렐,일반직,남,-,-,,194,-,30,-,224,12,"15,585,000,000","70,000,000",-,2023-12-31
0,정상,797364,20240319000590,Y,797364,KC코트렐,일반직,여,-,-,,26,-,8,-,34,9,"1,492,000,000","44,000,000",-,2023-12-31
0,정상,125965,20240322000008,K,125965,KH 미래물산,음향사업부,남,-,-,,9,-,-,-,9,5.64,"400,325,000","44,481,000",-,2023-12-31
0,정상,125965,20240322000008,K,125965,KH 미래물산,음향사업부,여,-,-,,29,-,-,-,29,6.68,"1,877,036,000","64,725,000",-,2023-12-31
0,정상,1142400,20240320001051,E,1142400,이루다,의료기기,남,-,-,,64,-,5,-,69,3.3,"3,655,709,000","52,981,000",-,2023-12-31
0,정상,1142400,20240320001051,E,1142400,이루다,의료기기,여,-,-,,36,-,2,-,38,4.1,"1,814,556,000","47,751,000",-,2023-12-31
0,정상,130408,20240315000495,K,130408,서산,콘크리트제품제조업,남,-,-,,44,-,-,-,44,16,"1,998,540,000","45,421,000",-,2023-12-31
0,정상,130408,20240315000495,K,130408,서산,콘크리트제품제조업,여,-,-,,8,-,-,-,8,16,"279,175,000","34,897,000",-,2023-12-31
0,정상,310156,20240322000851,K,310156,셀루메드,의료기기,남,-,-,,57,-,-,-,57,3년 5개월,"3,558,000,000","46,000,000",-,2023-12-31
0,정상,310156,20240322000851,K,310156,셀루메드,의료기기,여,-,-,,46,-,1,-,47,2년 6개월,"1,534,000,000","25,000,000",-,2023-12-31
0,정상,111689,20240319000483,Y,111689,아진전자부품,콘덴서,남,-,-,,3,0,0,0,3,18,"272,295,000","90,765,000",-,2023-12-31
0,정상,111689,20240319000483,Y,111689,아진전자부품,콘덴서,여,-,-,,0,1,0,0,1,8,"41,023,000","41,023,000",-,2023-12-31
0,정상,111689,20240319000483,Y,111689,아진전자부품,자동차전장,남,-,-,,169,1,0,0,170,6,"10,237,081,000","60,218,000",-,2023-12-31
0,정상,111689,20240319000483,Y,111689,아진전자부품,자동차전장,여,-,-,,69,0,0,0,69,5,"3,064,238,000","44,409,000",-,2023-12-31
0,정상,111689,20240319000483,Y,111689,아진전자부품,지원부서,남,-,-,,15,1,0,0,16,13,"1,135,880,000","70,992,000",-,2023-12-31
0,정상,111689,20240319000483,Y,111689,아진전자부품,지원부서,여,-,-,,6,1,0,0,7,1,"382,731,000","54,676,000",-,2023-12-31
0,정상,1182408,20240315000282,K,1182408,소프트캠프,전체,남,-,-,,106,-,-,-,106,6년6개월,"7,010,263,000","66,134,000",-,2023-12-31
0,정상,1182408,20240315000282,K,1182408,소프트캠프,전체,여,-,-,,33,-,1,-,34,3년1개월,"1,578,859,000","46,437,000",-,2023-12-31
0,정상,260408,20240315000769,Y,260408,팜스코,본사,남,-,-,,38,-,-,-,38,12.26,"2,850,000,000","75,000,000",-,2023-12-31
0,정상,260408,20240315000769,Y,260408,팜스코,본사,여,-,-,,15,-,-,-,15,5.13,"819,000,000","55,000,000",-,2023-12-31
0,정상,260408,20240315000769,Y,260408,팜스코,사료,남,-,-,,233,-,-,-,233,9.59,"17,783,000,000","76,000,000",-,2023-12-31
0,정상,260408,20240315000769,Y,260408,팜스코,사료,여,-,-,,33,-,1,-,34,7.03,"1,760,000,000","52,000,000",-,2023-12-31
0,정상,260408,20240315000769,Y,260408,팜스코,계열,남,-,-,,14,-,-,-,14,6.64,"849,000,000","61,000,000",-,2023-12-31
0,정상,260408,20240315000769,Y,260408,팜스코,신선,남,-,-,,124,-,-,-,124,9.03,"8,049,000,000","65,000,000",-,2023-12-31
0,정상,260408,20240315000769,Y,260408,팜스코,신선,여,-,-,,32,-,2,-,34,6.06,"1,536,000,000","45,000,000",-,2023-12-31
0,정상,532855,20240321000647,K,532855,한국유니온제약,제약부문 등,남,-,-,,114,-,-,-,114,4.85,"5,218,234,000","45,774,000",-,2023-12-31
0,정상,532855,20240321000647,K,532855,한국유니온제약,제약부문 등,여,-,-,,91,-,-,-,91,4.40,"2,909,501,000","31,972,000",-,2023-12-31
0,정상,111704,20240328000773,Y,111704,한화오션,-,남,-,-,,"8,100",6,381,-,"8,481",19.0,"701,157,000,000","84,000,000",-,2023-12-31
0,정상,111704,20240328000773,Y,111704,한화오션,-,여,-,-,,315,5,96,-,411,8.4,"23,524,000,000","58,000,000",-,2023-12-31
0,정상,1381391,20240315000720,K,1381391,에스피소프트,전사,남,-,-,,31,0,0,0,33,6.1년,"1,755,000,000","57,000,000",-,2023-12-31
0,정상,1381391,20240315000720,K,1381391,에스피소프트,전사,여,-,-,,11,0,0,0,11,4.8년,"552,000,000","50,000,000",-,2023-12-31
0,정상,258102,20240320001636,K,258102,지엔코,Thursday Island,남,-,-,,18,-,-,-,18,5년 2월,"864,000,000","48,000,000",-,2023-12-31
0,정상,258102,20240320001636,K,258102,지엔코,공통 관리,여,-,-,,14,-,-,-,14,4년 6월,"430,000,000","31,000,000",-,2023-12-31
0,정상,258102,20240320001636,K,258102,지엔코,Thursday Island,여,-,-,,24,-,1,-,25,1년 3월,"1,282,000,000","51,000,000",-,2023-12-31
0,정상,258102,20240320001636,K,258102,지엔코,"COVETBLAN
(etape)",남,-,-,,2,-,-,-,2,2년 1월,"86,000,000","43,000,000",-,2023-12-31
0,정상,258102,20240320001636,K,258102,지엔코,"COVETBLAN
(etape)",여,-,-,,5,-,-,-,5,1년 7월,"177,000,000","35,000,000",-,2023-12-31
0,정상,258102,20240320001636,K,258102,지엔코,T.I FOR MEN,남,-,-,,10,-,-,-,10,4년 5월,"598,000,000","60,000,000",-,2023-12-31
0,정상,258102,20240320001636,K,258102,지엔코,T.I FOR MEN,여,-,-,,3,-,-,-,3,1년 1월,"414,000,000","138,000,000",-,2023-12-31
0,정상,258102,20240320001636,K,258102,지엔코,e-Biz,남,-,-,,7,-,-,-,7,2년 0월,"248,000,000","35,000,000",-,2023-12-31
0,정상,258102,20240320001636,K,258102,지엔코,e-Biz,여,-,-,,7,-,-,-,7,0년 9월,"207,000,000","30,000,000",-,2023-12-31
0,정상,258102,20240320001636,K,258102,지엔코,공통 관리,남,-,-,,12,-,1,-,13,5년 3월,"807,000,000","62,000,000",-,2023-12-31
0,정상,1135057,20240319000770,K,1135057,녹십자웰빙,전체,남,-,-,,202,-,0,-,202,6.7년,"14,449,000,000","72,000,000",-,2023-12-31
0,정상,1135057,20240319000770,K,1135057,녹십자웰빙,전체,여,-,-,,107,-,0,-,107,3.6년,"5,806,000,000","54,000,000",-,2023-12-31
0,정상,1408999,20240320000943,K,1408999,웨이버스,전체,남,-,-,,140,-,52,-,192,4년7개월,"9,958,976,000","52,999,000",-,2023-12-31
0,정상,1408999,20240320000943,K,1408999,웨이버스,전체,여,-,-,,45,-,54,-,99,2년4개월,"3,543,719,000","36,679,000",-,2023-12-31
0,정상,390408,20240318000917,K,390408,인크레더블버즈,전사,남,-,-,,12,-,-,-,12,0.5,"444,826,000","37,069,000",-,2023-12-31
0,정상,390408,20240318000917,K,390408,인크레더블버즈,전사,여,-,-,,3,-,-,-,3,1,"252,722,000","84,241,000",-,2023-12-31
0,정상,113261,20240321001763,K,113261,대한광통신,광섬유,남,-,-,,196,-,-,-,196,7.4,"14,391,000,000","73,000,000",-,2023-12-31
0,정상,113261,20240321001763,K,113261,대한광통신,광섬유,여,-,-,,40,-,-,-,40,3.5,"1,815,000,000","45,000,000",-,2023-12-31
0,정상,113261,20240321001763,K,113261,대한광통신,광케이블,남,-,-,,28,-,-,-,28,3.5,"1,500,000,000","54,000,000",-,2023-12-31
0,정상,113261,20240321001763,K,113261,대한광통신,광케이블,여,-,-,,1,-,-,-,1,0.0,"6,000,000","6,000,000",-,2023-12-31
0,정상,301112,20240321001036,K,301112,삼화네트웍스,드라마,남,-,-,,9,-,4,-,13,8.2년,"1,086,393,000","83,569,000",-,2023-12-31
0,정상,301112,20240321001036,K,301112,삼화네트웍스,드라마,여,-,-,,30,-,3,-,33,5.1년,"2,034,673,000","61,657,000",-,2023-12-31
0,정상,1592049,20240328001733,K,1592049,엔젤로보틱스,연구,남,-,-,,24,-,4,-,28,2년,"1,682,000,000","66,000,000",-,2023-12-31
0,정상,1592049,20240328001733,K,1592049,엔젤로보틱스,연구,여,-,-,,8,-,1,-,9,2년,"360,000,000","43,000,000",-,2023-12-31
0,정상,1592049,20240328001733,K,1592049,엔젤로보틱스,생산,남,-,-,,9,-,1,-,10,1년 10개월,"534,000,000","59,000,000",-,2023-12-31
0,정상,1592049,20240328001733,K,1592049,엔젤로보틱스,생산,여,-,-,,-,-,1,-,1,3개월,"45,000,000","24,000,000",-,2023-12-31
0,정상,1592049,20240328001733,K,1592049,엔젤로보틱스,사무,남,-,-,,16,-,1,-,17,1년 4개월,"1,038,000,000","67,000,000",-,2023-12-31
0,정상,1592049,20240328001733,K,1592049,엔젤로보틱스,사무,여,-,-,,14,-,1,-,15,1년 6개월,"595,000,000","46,000,000",-,2023-12-31
