000,정상,01601286,20240221001396,11011,2023,01601286,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 3 기,15239644093,,제 2 기,14931186336,,,,제 1 기,3295737596,7,KRW
000,정상,01091382,20240408003721,11011,2023,01091382,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 9 기,68856167829,,제 8 기,51423949618,,,,제 7 기,66927276375,7,KRW
000,정상,00585219,20240321002019,11011,2023,00585219,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 18 기,343406389666,,제 17 기,282523013538,,,,제 16 기,293864347869,7,KRW
000,정상,01274310,20240319000863,11011,2023,01274310,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 13 기,84450587224,,제 12 기,153442963821,,,,제 11 기,60120795757,7,KRW
000,정상,00161408,20240314000449,11011,2023,00161408,BS,재무상태표,dart_LeasedAssets,리스자산,-,제 35 기,3979438438594,,제 34 기,3991870334626,,,,제 33 기,4261668254803,7,KRW
000,정상,00876166,20240315000853,11011,2023,00876166,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 23 기,45951992345,,제 22 기,43074156105,,,,제 21 기,42000203019,7,KRW
000,정상,01381984,20240514000754,11011,2023,01381984,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 11 기,52457499240,,제 10 기,63907405850,,,,제 9 기,34238852900,7,KRW
000,정상,00225742,20240329000411,11011,2023,00225742,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 29 기,146727764284,,제 28 기,120254641716,,,,제 27 기,110389639619,7,KRW
000,정상,00390860,20240408003770,11011,2023,00390860,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 29 기,51664864417000,,제 28 기,64595454363000,,,,제 27 기,68043058525000,7,KRW
000,정상,00535746,20240322000009,11011,2023,00535746,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 24 기,313504617142,,제 23 기,313279903926,,,,제 22 기,262737731802,7,KRW
000,정상,00651901,20240321001310,11011,2023,00651901,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 17 기,1358083334270,,제 16 기,1227883087659,,,,제 15 기,1009737367111,7,KRW
000,정상,00138792,20240325000904,11011,2023,00138792,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 36 기,11863301011561,,제 35 기,12584511172378,,,,제 34 기,12327952017784,7,KRW
000,정상,00141389,20240312001002,11011,2023,00141389,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 41 기,396350694026,,제 40 기,412207478503,,,,제 39 기,378311424461,7,KRW
000,정상,00180865,20240729000292,11011,2023,00180865,BS,재무상태표,-표준계정코드 미사용-,매각예정자산,-,제 45 기,,,제 44 기,978598690,,,,제 43 기,,7,KRW
000,정상,00402989,20250117000415,11011,2023,00402989,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 25 기,22919488707,,제 24 기,42767575111,,,,제 23 기,106896389473,7,KRW
000,정상,01267602,20240314001085,11011,2023,01267602,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 7 기,127222258043,,제 6 기,103198164243,,,,제 5 기,65051147316,7,KRW
000,정상,00391197,20240320001307,11011,2023,00391197,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 27 기,55785622953,,제 26 기,55752674195,,,,제 25 기,49097275807,7,KRW
000,정상,01325979,20240306000569,11011,2023,01325979,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 6 기,1535913844662,,제 5 기,1465129428987,,,,제 4 기,1228191226404,7,KRW
000,정상,00111111,20240320001622,11011,2023,00111111,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 51 기,151056760486,,제 50 기,400877091044,,,,제 49 기,157542366949,7,KRW
000,정상,00359395,20240516002214,11011,2023,00359395,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 28 기,229683999992,,제 27 기,253364932432,,,,제 26 기,281377067485,7,KRW
000,정상,01068658,20240327000001,11011,2023,01068658,BS,재무상태표,-표준계정코드 미사용-,매각예정비유동자산,-,제 9 기,1908600000,,제 8 기,,,,,제 7 기,1244537865,7,KRW
