000,정상,01601286,20240221001396,2023,412930,11011,유동자산,OFS,재무제표,BS,재무상태표,제 3 기,2023.12.31 현재,"15,239,644,093",,제 2 기,2022.12.31 현재,"14,931,186,336",,제 1 기,2021.12.31 현재,"3,295,737,596",2,KRW
000,정상,01091382,20240408003721,2023,222810,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 9 기,2023.12.31 현재,"37,846,569,200",,제 8 기,2022.12.31 현재,"33,331,831,019",,제 7 기,2021.12.31 현재,"32,007,856,923",1,KRW
000,정상,00585219,20240321002019,2023,091090,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 18 기,2023.12.31 현재,"137,935,964,929",,제 17 기,2022.12.31 현재,"105,579,046,990",,제 16 기,2021.12.31 현재,"106,126,645,853",1,KRW
000,정상,01274310,20240319000863,2023,294090,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 13 기,2023.12.31 현재,"25,323,100,224",,제 12 기,2022.12.31 현재,"103,083,886,500",,제 11 기,2021.12.31 현재,"37,271,314,289",1,KRW
000,정상,00161408,20240314000449,2023,021960,11011,자산총계,CFS,연결재무제표,BS,재무상태표,제 35 기,2023.12.31 현재,"16,585,250,595,274",,제 34 기,2022.12.31 현재,"16,077,476,544,847",,제 33 기,2021.12.31 현재,"14,553,877,079,363",5,KRW
000,정상,00876166,20240315000853,2023,318000,11011,유동자산,OFS,재무제표,BS,재무상태표,제 23 기,2023.12.31 현재,"26,049,638,344",,제 22 기,2022.12.31 현재,"26,199,302,396",,제 21 기,2021.12.31 현재,"26,624,418,446",2,KRW
000,정상,01381984,20240514000754,2023,357880,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 11 기,2023.12.31 현재,"26,788,186,511",,제 10 기,2022.12.31 현재,"40,506,089,896",,제 9 기,2021.12.31 현재,"29,878,812,380",1,KRW
000,정상,00225742,20240329000411,2023,060370,11011,유동자산,OFS,재무제표,BS,재무상태표,제 29 기,2023.12.31 현재,"66,766,809,090",,제 28 기,2022.12.31 현재,"88,573,490,664",,제 27 기,2021.12.31 현재,"67,919,973,667",2,KRW
000,정상,00390860,20240408003770,2023,065150,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 29 기,2023.12.31 현재,"27,355,721,958,000",,제 28 기,2022.12.31 현재,"37,596,136,764,000",,제 27 기,2021.12.31 현재,"32,143,919,360,000",1,KRW
000,정상,00535746,20240322000009,2023,063080,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 24 기,2023.12.31 현재,"51,183,607,655",,제 23 기,2022.12.31 현재,"41,361,797,748",,제 22 기,2021.12.31 현재,"36,944,338,990",1,KRW
000,정상,00651901,20240321001310,2023,298690,11011,유동자산,OFS,재무제표,BS,재무상태표,제 17 기,2023.12.31 현재,"248,452,066,192",,제 16 기,2022.12.31 현재,"202,750,960,475",,제 15 기,2021.12.31 현재,"76,090,894,013",2,KRW
000,정상,00138792,20240325000904,2023,020560,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 36 기,2023.12.31 현재,"2,149,808,880,115",,제 35 기,2022.12.31 현재,"2,844,322,554,853",,제 34 기,2021.12.31 현재,"2,565,299,369,111",1,KRW
000,정상,00141389,20240312001002,2023,036560,11011,유동자산,OFS,재무제표,BS,재무상태표,제 41 기,2023.12.31 현재,"94,061,494,310",,제 40 기,2022.12.31 현재,"77,424,118,656",,제 39 기,2021.12.31 현재,"78,595,010,721",2,KRW
000,정상,00180865,20240729000292,2023,031860,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 45 기,2023.12.31 현재,"21,739,350,832",,제 44 기,2022.12.31 현재,"23,686,559,130",,제 43 기,2021.12.31 현재,"25,457,357,877",1,KRW
000,정상,00402989,20250117000415,2023,069110,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 25 기,2023.12.31 현재,"7,869,500,815",,제 24 기,2022.12.31 현재,"17,139,343,739",,제 23 기,2021.12.31 현재,"43,037,610,394",1,KRW
000,정상,01267602,20240314001085,2023,287410,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 7 기,2023.12.31 현재,"90,510,271,867",,제 6 기,2022.12.31 현재,"74,483,245,077",,제 5 기,2021.12.31 현재,"54,173,140,230",1,KRW
000,정상,00391197,20240320001307,2023,065650,11011,유동자산,OFS,재무제표,BS,재무상태표,제 27 기,2023.12.31 현재,"31,879,995,601",,제 26 기,2022.12.31 현재,"36,494,234,098",,제 25 기,2021.12.31 현재,"19,348,114,548",2,KRW
000,정상,01325979,20240306000569,2023,306200,11011,유동자산,OFS,재무제표,BS,재무상태표,제 6 기,2023.12.31 현재,"839,632,823,579",,제 5 기,2022.12.31 현재,"837,441,133,208",,제 4 기,2021.12.31 현재,"681,376,605,936",2,KRW
000,정상,00111111,20240320001622,2023,009190,11011,유동자산,OFS,재무제표,BS,재무상태표,제 51 기,2023.12.31 현재,"83,909,792,599",,제 50 기,2022.12.31 현재,"148,466,664,448",,제 49 기,2021.12.31 현재,"116,945,913,542",2,KRW
000,정상,00359395,20240516002214,2023,084990,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 28 기,2023.12.31 현재,"147,730,292,018",,제 27 기,2022.12.31 현재,"109,211,228,413",,제 26 기,2021.12.31 현재,"164,001,196,675",1,KRW
000,정상,01068658,20240327000001,2023,217620,11011,유동자산,OFS,재무제표,BS,재무상태표,제 9 기,2023.12.31 현재,"7,927,133,559",,제 8 기,2022.12.31 현재,"24,349,253,458",,제 7 기,2021.12.31 현재,"11,926,847,666",2,KRW
000,정상,01405451,20240328001196,2023,347860,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 8 기,2023.12.31 현재,"28,054,542,009",,제 7 기,2022.12.31 현재,"49,851,515,221",,제 6 기,2021.12.31 현재,"67,968,488,163",1,KRW
