11011,2023,01601286,412930,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),0.
11011,2023,01091382,222810,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),-7.442
11011,2023,00585219,091090,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),3.156
11011,2023,01274310,294090,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),-1.769
11011,2023,00161408,021960,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),
11011,2023,00876166,318000,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),-11.324
11011,2023,01381984,357880,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),
11011,2023,00225742,060370,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),65.421
11011,2023,00390860,065150,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),6.197
11011,2023,00535746,063080,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),
11011,2023,00651901,298690,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),119.866
11011,2023,00138792,020560,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),22.825
11011,2023,00141389,036560,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),55.73
11011,2023,00180865,031860,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),35.459
11011,2023,00402989,069110,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),-29.559
11011,2023,01267602,287410,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),22.72
11011,2023,00391197,065650,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),14.909
11011,2023,01325979,306200,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),3.278
11011,2023,00111111,009190,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),-16.081
11011,2023,00359395,084990,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),50.079
11011,2023,01068658,217620,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),-14.014
11011,2023,01405451,347860,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),
11011,2023,00125974,001470,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),31.787
11011,2023,01228515,270520,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),16.24
11011,2023,00397289,067170,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),-5.858
11011,2023,00110583,025440,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),2.965
11011,2023,00450931,101970,2023-12-31,M230000,성장성지표,M231000,매출액증가율(YoY),65.811
