crop_code,접수번호,사업연도,재무제표구분,계정ID,계정명,계정 상세,2023,2022,2021,계정과목 정렬순서,통화 단위
585219,20240321002019,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,-6080222386.0,1819192520.0,-8600109936.0,6,KRW
585219,20240321002019,2023,IS,dart_OtherGains,기타이익,-,6326023109.0,7660867021.0,20570901067.0,7,KRW
585219,20240321002019,2023,IS,dart_OtherLosses,기타손실,-,7512164526.0,14380261880.0,9703288177.0,8,KRW
585219,20240321002019,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,10128731315.0,13821575823.0,10429799624.0,9,KRW
585219,20240321002019,2023,IS,-표준계정코드 미사용-,경상연구개발비,-,952913440.0,680472638.0,1313681813.0,10,KRW
585219,20240321002019,2023,IS,-표준계정코드 미사용-,지분법손실,-,-2457330996.0,-8560435784.0,-1495395598.0,11,KRW
585219,20240321002019,2023,IS,ifrs-full_CostOfSales,매출원가,-,125462253584.0,109845984753.0,75831811046.0,12,KRW
585219,20240321002019,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,-398.0,-2480.0,-10.0,14,KRW
585219,20240321002019,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,-398.0,-2480.0,-28.0,15,KRW
585219,20240321002019,2023,IS,ifrs-full_FinanceCosts,금융원가,-,15582827724.0,91308024005.0,11783296728.0,16,KRW
585219,20240321002019,2023,IS,ifrs-full_FinanceIncome,금융수익,-,10728839465.0,12434279467.0,8007496357.0,17,KRW
585219,20240321002019,2023,IS,ifrs-full_GrossProfit,매출총이익,-,5001422369.0,16321240981.0,3143371501.0,18,KRW
585219,20240321002019,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,2772709539.0,-6385775041.0,1620409559.0,19,KRW
585219,20240321002019,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,-17350392597.0,-85948607620.0,-1383283456.0,20,KRW
585219,20240321002019,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,-14577683058.0,-92334382661.0,-3003693015.0,21,KRW
585219,20240321002019,2023,IS,ifrs-full_Revenue,수익(매출액),-,130463675953.0,126167225734.0,78975182547.0,22,KRW
225742,20240329000411,2023,IS,dart_OperatingIncomeLoss,영업이익,-,13086945968.0,-6606262413.0,-5132157799.0,6,KRW
225742,20240329000411,2023,IS,dart_OtherGains,기타수익,-,40694957.0,60501854.0,1497369580.0,7,KRW
225742,20240329000411,2023,IS,dart_OtherLosses,기타비용,-,6302009.0,11141980954.0,877458411.0,8,KRW
225742,20240329000411,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,6918895516.0,6943525947.0,5123451373.0,9,KRW
225742,20240329000411,2023,IS,ifrs-full_CostOfSales,매출원가,-,50773408906.0,42450063073.0,29885339955.0,10,KRW
225742,20240329000411,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본및희석주당순이익,-,472.0,-580.0,-155.0,12,KRW
225742,20240329000411,2023,IS,ifrs-full_FinanceCosts,금융비용,-,1243253707.0,2342257781.0,2368265085.0,13,KRW
225742,20240329000411,2023,IS,ifrs-full_FinanceIncome,금융수익,-,2631704939.0,4852543644.0,2765944066.0,14,KRW
225742,20240329000411,2023,IS,ifrs-full_GrossProfit,매출총이익,-,20005841484.0,337263534.0,-8706426.0,15,KRW
225742,20240329000411,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,2891926110.0,-3051368650.0,-931780117.0,16,KRW
225742,20240329000411,2023,IS,ifrs-full_ProfitLoss,당기순이익,-,11617864038.0,-12126087000.0,-3182787532.0,17,KRW
225742,20240329000411,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,14509790148.0,-15177455650.0,-4114567649.0,18,KRW
225742,20240329000411,2023,IS,ifrs-full_Revenue,매출액,-,70779250390.0,42787326607.0,29876633529.0,19,KRW
111847,20240315000516,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,26389277841.0,16849939205.0,8532044545.0,6,KRW
111847,20240315000516,2023,IS,dart_OtherGains,기타수익,-,17793330027.0,13551161533.0,16880460788.0,7,KRW
111847,20240315000516,2023,IS,dart_OtherLosses,기타비용,-,8871613258.0,23332923772.0,14372302374.0,8,KRW
111847,20240315000516,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,38929866706.0,35656859817.0,32588251506.0,9,KRW
111847,20240315000516,2023,IS,-표준계정코드 미사용-,대손상각비,-,3066782841.0,-542408226.0,4545689031.0,10,KRW
111847,20240315000516,2023,IS,ifrs-full_CostOfSales,매출원가,-,690402897543.0,644253023754.0,573576814174.0,11,KRW
111847,20240315000516,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본(희석)주당순이익,-,459.0,171.0,128.0,13,KRW
111847,20240315000516,2023,IS,ifrs-full_FinanceCosts,금융비용,-,2664325643.0,2193942979.0,1748445917.0,14,KRW
111847,20240315000516,2023,IS,ifrs-full_FinanceIncome,금융수익,-,3787201458.0,1821433549.0,300589732.0,15,KRW
111847,20240315000516,2023,IS,ifrs-full_GrossProfit,매출총이익,-,68385927388.0,51964390796.0,45665985082.0,16,KRW
111847,20240315000516,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,7969949201.0,-3910512217.0,1632114000.0,17,KRW
111847,20240315000516,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,28463921224.0,10606179753.0,7960232774.0,18,KRW
111847,20240315000516,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,36433870425.0,6695667536.0,9592346774.0,19,KRW
111847,20240315000516,2023,IS,ifrs-full_Revenue,매출액,-,758788824931.0,696217414550.0,619242799256.0,20,KRW
161125,20240320000500,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,71399143610.0,-8710688060.0,42988278189.0,6,KRW
161125,20240320000500,2023,IS,dart_OtherGains,기타이익,-,56334198501.0,59706127924.0,154167561407.0,7,KRW
161125,20240320000500,2023,IS,dart_OtherLosses,기타손실,-,77320424288.0,101453739289.0,91060573220.0,8,KRW
161125,20240320000500,2023,IS,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,-,87145628064.0,152067803397.0,0.0,9,KRW
161125,20240320000500,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,321938642891.0,372555528232.0,325137709940.0,10,KRW
161125,20240320000500,2023,IS,ifrs-full_CostOfSales,매출원가,-,3138229826364.0,2839030959749.0,2492753003470.0,11,KRW
161125,20240320000500,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,79.0,33.0,134.0,13,KRW
161125,20240320000500,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,79.0,33.0,133.0,14,KRW
161125,20240320000500,2023,IS,ifrs-full_FinanceCosts,금융원가,-,115786379816.0,93498061535.0,66137396203.0,15,KRW
161125,20240320000500,2023,IS,ifrs-full_FinanceIncome,금융수익,-,12875153794.0,9834033025.0,37153055285.0,16,KRW
161125,20240320000500,2023,IS,ifrs-full_GrossProfit,매출총이익,-,393337786501.0,363844840172.0,368125988129.0,17,KRW
161125,20240320000500,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,-7680716199.0,78448896.0,5761938534.0,18,KRW
161125,20240320000500,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,42328036064.0,17867026566.0,71348986924.0,19,KRW
161125,20240320000500,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,34647319865.0,17945475462.0,77110925458.0,20,KRW
161125,20240320000500,2023,IS,ifrs-full_Revenue,수익(매출액),-,3531567612865.0,3202875799921.0,2860878991599.0,21,KRW
1234507,20240321001696,2023,IS,dart_OperatingIncomeLoss,영업이익,-,84969764893.0,73847297330.0,93903412340.0,6,KRW
1234507,20240321001696,2023,IS,dart_OtherGains,기타수익,-,6917787110.0,5646508748.0,6233021301.0,7,KRW
1234507,20240321001696,2023,IS,dart_OtherLosses,기타비용,-,10441357229.0,10554626542.0,6401403580.0,8,KRW
1234507,20240321001696,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,362513400299.0,352686024378.0,362336203154.0,9,KRW
1234507,20240321001696,2023,IS,ifrs-full_CostOfSales,매출원가,-,1263027672059.0,1194528406599.0,1087333029214.0,10,KRW
1234507,20240321001696,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,9466.0,3724.0,10625.0,12,KRW
1234507,20240321001696,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,9466.0,3724.0,10625.0,13,KRW
1234507,20240321001696,2023,IS,ifrs-full_FinanceCosts,금융비용,-,10266478119.0,42115390758.0,11258180148.0,14,KRW
1234507,20240321001696,2023,IS,dart_InterestExpenseFinanceExpense,이자비용,-,5518866341.0,6088499970.0,4949421718.0,15,KRW
1234507,20240321001696,2023,IS,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,당기손익-공정가치측정금융자산 처분손실,-,110154711.0,5988741882.0,419882439.0,16,KRW
1234507,20240321001696,2023,IS,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,파생상품거래손실,-,1872203735.0,3186260000.0,123000000.0,17,KRW
1234507,20240321001696,2023,IS,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,파생상품평가손실,-,,2508024216.0,,18,KRW
1234507,20240321001696,2023,IS,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,당기손익-공정가치측정금융자산 평가손실,-,2765253332.0,24343864690.0,5765875991.0,19,KRW
1234507,20240321001696,2023,IS,ifrs-full_FinanceIncome,금융수익,-,17188713028.0,10731747256.0,19869012368.0,20,KRW
1234507,20240321001696,2023,IS,dart_DividendIncome,배당금수익,-,2681229853.0,2542648875.0,1102689212.0,21,KRW
1234507,20240321001696,2023,IS,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,당기손익-공정가치측정금융자산 처분이익,-,1494514962.0,703777669.0,3454064448.0,22,KRW
1234507,20240321001696,2023,IS,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,파생상품거래이익,-,3928120519.0,3223581002.0,2413276639.0,23,KRW
1234507,20240321001696,2023,IS,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,파생상품평가이익,-,115347489.0,189524043.0,,24,KRW
1234507,20240321001696,2023,IS,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,당기손익-공정가치측정금융자산 평가이익,-,5941577663.0,1320778669.0,10648330438.0,25,KRW
1234507,20240321001696,2023,IS,dart_InterestIncomeFinanceIncome,이자수익,-,3027922542.0,2751436998.0,2250651631.0,26,KRW
1234507,20240321001696,2023,IS,ifrs-full_GrossProfit,매출총이익,-,447483165192.0,426533321708.0,456239615494.0,27,KRW
1234507,20240321001696,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,20845718228.0,10236147315.0,22132034348.0,28,KRW
1234507,20240321001696,2023,IS,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,관계기업투자손익,-,289120565.0,-45304781.0,118825106.0,29,KRW
1234507,20240321001696,2023,IS,-표준계정코드 미사용-,지분법손익,-,289120565.0,-45304781.0,118825106.0,30,KRW
1234507,20240321001696,2023,IS,ifrs-full_ProfitLoss,당기순이익,-,67811832020.0,27274083938.0,80332653039.0,31,KRW
1234507,20240321001696,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세차감전순이익,-,88657550248.0,37510231253.0,102464687387.0,32,KRW
1234507,20240321001696,2023,IS,ifrs-full_Revenue,매출액,-,1710510837251.0,1621061728307.0,1543572644708.0,33,KRW
164742,20240313001451,2023,IS,dart_OperatingIncomeLoss,영업이익,-,6670971000000.0,2828569000000.0,661623000000.0,6,KRW
164742,20240313001451,2023,IS,dart_OtherGains,기타수익,-,650092000000.0,852872000000.0,875920000000.0,7,KRW
164742,20240313001451,2023,IS,dart_OtherLosses,기타비용,-,1324752000000.0,988495000000.0,598615000000.0,8,KRW
164742,20240313001451,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,9600194000000.0,9341897000000.0,8404488000000.0,9,KRW
164742,20240313001451,2023,IS,-표준계정코드 미사용-,종속기업및관계기업투자손익,-,-144255000000.0,-214337000000.0,-1163061000000.0,10,KRW
164742,20240313001451,2023,IS,ifrs-full_CostOfSales,매출원가,-,61762593000000.0,53137884000000.0,46539009000000.0,11,KRW
164742,20240313001451,2023,IS,-표준계정코드 미사용-,보통주 기본주당이익,-,28049.0,14328.0,2463.0,14,KRW
164742,20240313001451,2023,IS,-표준계정코드 미사용-,1우선주 기본주당이익,-,27965.0,14195.0,2509.0,15,KRW
164742,20240313001451,2023,IS,-표준계정코드 미사용-,보통주 희석주당이익,-,28049.0,14328.0,2463.0,17,KRW
164742,20240313001451,2023,IS,-표준계정코드 미사용-,1우선주 희석주당이익,-,27965.0,14195.0,2509.0,18,KRW
164742,20240313001451,2023,IS,ifrs-full_FinanceCosts,금융비용,-,147007000000.0,243530000000.0,115908000000.0,19,KRW
164742,20240313001451,2023,IS,ifrs-full_FinanceIncome,금융수익,-,3970153000000.0,1940396000000.0,1329888000000.0,20,KRW
164742,20240313001451,2023,IS,ifrs-full_GrossProfit,매출총이익,-,16271165000000.0,12170466000000.0,9066111000000.0,21,KRW
164742,20240313001451,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,2332199000000.0,473517000000.0,344321000000.0,22,KRW
164742,20240313001451,2023,IS,ifrs-full_ProfitLoss,연결당기순이익,-,7343003000000.0,3701958000000.0,645526000000.0,23,KRW
164742,20240313001451,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,9675202000000.0,4175475000000.0,989847000000.0,24,KRW
164742,20240313001451,2023,IS,ifrs-full_Revenue,매출액,-,78033758000000.0,65308350000000.0,55605120000000.0,25,KRW
455981,20240320001025,2023,IS,dart_OperatingIncomeLoss,영업이익,-,4584049466.0,6474201243.0,6119200443.0,6,KRW
455981,20240320001025,2023,IS,dart_OtherGains,기타수익,-,4039178126.0,5111901108.0,2112127941.0,7,KRW
455981,20240320001025,2023,IS,dart_OtherLosses,기타손실,-,2225958202.0,6921040233.0,2170824961.0,8,KRW
455981,20240320001025,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,14018418359.0,8300571317.0,7543658475.0,9,KRW
455981,20240320001025,2023,IS,-표준계정코드 미사용-,대손상각비,-,-1841264088.0,3215297563.0,-915395222.0,10,KRW
455981,20240320001025,2023,IS,-표준계정코드 미사용-,이자수익,-,2547204279.0,1297460505.0,713298535.0,11,KRW
455981,20240320001025,2023,IS,ifrs-full_CostOfSales,매출원가,-,111867653748.0,105431643634.0,100948918523.0,12,KRW
455981,20240320001025,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익,-,214.0,218.0,247.0,14,KRW
455981,20240320001025,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,-,214.0,218.0,247.0,15,KRW
455981,20240320001025,2023,IS,ifrs-full_FinanceCosts,금융원가,-,691683402.0,1429620861.0,1270198.0,16,KRW
455981,20240320001025,2023,IS,ifrs-full_FinanceIncome,기타금융수익,-,1363998704.0,2056480725.0,2632972896.0,17,KRW
455981,20240320001025,2023,IS,ifrs-full_GrossProfit,매출총이익,-,16761203737.0,17990070123.0,12747463696.0,18,KRW
455981,20240320001025,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,2310057444.0,-864530644.0,943744144.0,19,KRW
455981,20240320001025,2023,IS,ifrs-full_ProfitLoss,당기순이익,-,7306731527.0,7453913131.0,8461760512.0,20,KRW
455981,20240320001025,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세차감전순이익,-,9616788971.0,6589382487.0,9405504656.0,21,KRW
455981,20240320001025,2023,IS,ifrs-full_Revenue,매출액,-,128628857485.0,123421713757.0,113696382219.0,22,KRW
138303,20240319000874,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,11707422576.0,8858075327.0,5369343504.0,6,KRW
138303,20240319000874,2023,IS,dart_OtherGains,기타수익,-,587248570.0,909970593.0,40895029.0,7,KRW
138303,20240319000874,2023,IS,dart_OtherLosses,기타비용,-,4120799463.0,1439441960.0,4076269291.0,8,KRW
138303,20240319000874,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,24544271536.0,26121708898.0,24496030535.0,9,KRW
138303,20240319000874,2023,IS,ifrs-full_CostOfSales,매출원가,-,221943414120.0,225481560520.0,175331357286.0,10,KRW
138303,20240319000874,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본및희석주당이익(손실),-,125.0,147.0,4.0,12,KRW
138303,20240319000874,2023,IS,ifrs-full_FinanceCosts,금융비용,-,914001672.0,319196704.0,1312716546.0,13,KRW
138303,20240319000874,2023,IS,ifrs-full_FinanceIncome,금융수익,-,1619679220.0,1387513654.0,1068081450.0,14,KRW
138303,20240319000874,2023,IS,ifrs-full_GrossProfit,매출총이익,-,36251694112.0,34979784225.0,29865374039.0,15,KRW
138303,20240319000874,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,772796717.0,6276940.0,883412916.0,16,KRW
138303,20240319000874,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,8106752514.0,9390643970.0,205921230.0,17,KRW
138303,20240319000874,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,8879549231.0,9396920910.0,1089334146.0,18,KRW
138303,20240319000874,2023,IS,ifrs-full_Revenue,매출액,-,258195108232.0,260461344745.0,205196731325.0,19,KRW
125530,20240321001513,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,76887920818.0,76463271306.0,65027276089.0,6,KRW
125530,20240321001513,2023,IS,dart_OtherGains,기타수익,-,3470546927.0,4413683422.0,3779293265.0,7,KRW
125530,20240321001513,2023,IS,dart_OtherLosses,기타비용,-,7244878067.0,3989102346.0,4190009755.0,8,KRW
125530,20240321001513,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비,-,234943232025.0,228759242882.0,193241565348.0,9,KRW
125530,20240321001513,2023,IS,-표준계정코드 미사용-,기타차익및차손,-,-10984853602.0,-5456219420.0,-5031036799.0,10,KRW
125530,20240321001513,2023,IS,-표준계정코드 미사용-,관리비,-,84915516399.0,85282498393.0,86055476032.0,11,KRW
125530,20240321001513,2023,IS,ifrs-full_CostOfSales,매출원가,-,1285545028234.0,1233772366683.0,1025014275304.0,12,KRW
125530,20240321001513,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,5083.0,5666.0,5112.0,14,KRW
125530,20240321001513,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,5083.0,5666.0,5112.0,15,KRW
125530,20240321001513,2023,IS,ifrs-full_FinanceCosts,금융원가,-,11329915809.0,10759942874.0,7573941938.0,16,KRW
125530,20240321001513,2023,IS,ifrs-full_FinanceIncome,금융수익,-,1080748969.0,615145369.0,1244974436.0,17,KRW
125530,20240321001513,2023,IS,ifrs-full_GrossProfit,매출총이익,-,396746669242.0,390505012581.0,344324317469.0,18,KRW
125530,20240321001513,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,10679682652.0,15358635558.0,11823215807.0,19,KRW
125530,20240321001513,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,41199886584.0,45928199899.0,41433339491.0,20,KRW
125530,20240321001513,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,51879569236.0,61286835457.0,53256555298.0,21,KRW
125530,20240321001513,2023,IS,ifrs-full_Revenue,수익(매출액),-,1682291697476.0,1624277379264.0,1369338592773.0,22,KRW
124540,20240320001313,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,386393313412.0,433402928333.0,572905326640.0,6,KRW
124540,20240320001313,2023,IS,dart_OtherGains,기타수익,-,359044980331.0,310214467187.0,256513421065.0,7,KRW
124540,20240320001313,2023,IS,dart_OtherLosses,기타비용,-,369121893169.0,371273483459.0,349919414088.0,8,KRW
124540,20240320001313,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,516408886140.0,462002324061.0,468631838861.0,9,KRW
124540,20240320001313,2023,IS,ifrs-full_CostOfSales,매출원가,-,9621185397799.0,8423509587618.0,7044182479903.0,10,KRW
124540,20240320001313,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,621.0,620.0,869.0,12,KRW
124540,20240320001313,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,620.0,619.0,868.0,13,KRW
124540,20240320001313,2023,IS,ifrs-full_FinanceCosts,금융원가,-,140818787576.0,71858683014.0,53180876439.0,14,KRW
124540,20240320001313,2023,IS,ifrs-full_FinanceIncome,금융수익,-,99569780073.0,64376415903.0,36381776899.0,15,KRW
124540,20240320001313,2023,IS,ifrs-full_GrossProfit,매출총이익,-,902802199552.0,895405252394.0,1041537165501.0,16,KRW
124540,20240320001313,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,80080432547.0,110120402212.0,105782938634.0,17,KRW
124540,20240320001313,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,254986960524.0,254741242738.0,356917295443.0,18,KRW
124540,20240320001313,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,335067393071.0,364861644950.0,462700234077.0,19,KRW
124540,20240320001313,2023,IS,ifrs-full_Revenue,매출액,-,10523987597351.0,9318914840012.0,8085719645404.0,20,KRW
261887,20240320001992,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,-10107413904.0,-6587482046.0,-3360642239.0,6,KRW
261887,20240320001992,2023,IS,dart_OtherGains,기타이익,-,2716578170.0,528164245.0,1069607419.0,7,KRW
261887,20240320001992,2023,IS,dart_OtherLosses,기타손실,-,801000730.0,192551674.0,900309515.0,8,KRW
261887,20240320001992,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,13447300736.0,11036873908.0,10889268928.0,9,KRW
261887,20240320001992,2023,IS,-표준계정코드 미사용-,중단영업 당기순이익의 귀속,-,127594233.0,-2590072728.0,-3066485004.0,11,KRW
261887,20240320001992,2023,IS,ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent,지배기업의 소유주에게 귀속될 중단영업손익,-,218143012.0,-1413181296.0,-2962697628.0,12,KRW
261887,20240320001992,2023,IS,ifrs-full_ProfitLossFromDiscontinuedOperationsAttributableToNoncontrollingInterests,비지배지분에 귀속될 중단영업이익(손실),-,-90548779.0,-1176891432.0,-103787376.0,13,KRW
261887,20240320001992,2023,IS,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),-,,,360647602.0,14,KRW
261887,20240320001992,2023,IS,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,7620625253.0,5949280010.0,2096681104.0,15,KRW
261887,20240320001992,2023,IS,-표준계정코드 미사용-,지분법손실,-,-425863275.0,-268679012.0,,16,KRW
261887,20240320001992,2023,IS,ifrs-full_CostOfSales,매출원가,-,11844886999.0,16563472825.0,21276354242.0,17,KRW
261887,20240320001992,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,-1032.0,-805.0,-583.0,19,KRW
261887,20240320001992,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,-1032.0,-805.0,-583.0,20,KRW
261887,20240320001992,2023,IS,ifrs-full_FinanceCosts,금융원가,-,78254513.0,121686957.0,12850309.0,21,KRW
261887,20240320001992,2023,IS,ifrs-full_FinanceIncome,금융수익,-,758926534.0,1080857191.0,598909398.0,22,KRW
261887,20240320001992,2023,IS,ifrs-full_GrossProfit,매출총이익,-,3339886832.0,4449391862.0,7528626689.0,23,KRW
261887,20240320001992,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,-316402465.0,387901757.0,-147956540.0,24,KRW
261887,20240320001992,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,-7493031020.0,-8539352738.0,-5523813710.0,25,KRW
261887,20240320001992,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,-7937027718.0,-5561378253.0,-2605285246.0,26,KRW
261887,20240320001992,2023,IS,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),-,-7620625253.0,-5949280010.0,-2457328706.0,27,KRW
261887,20240320001992,2023,IS,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),-,127594233.0,-2590072728.0,-3066485004.0,28,KRW
261887,20240320001992,2023,IS,ifrs-full_Revenue,수익(매출액),-,15184773831.0,21012864687.0,28804980931.0,29,KRW
1319808,20240320001711,2023,IS,dart_OperatingIncomeLoss,영업이익,-,218000765832.0,81393435351.0,87550491768.0,6,KRW
1319808,20240320001711,2023,IS,dart_OtherGains,기타수익,-,14295100384.0,20015842250.0,23634183086.0,7,KRW
1319808,20240320001711,2023,IS,dart_OtherLosses,기타비용,-,9280151579.0,4522440506.0,8054335158.0,8,KRW
1319808,20240320001711,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,136737455885.0,124534441027.0,112176840733.0,9,KRW
1319808,20240320001711,2023,IS,-표준계정코드 미사용-,관리비,-,38375831442.0,33168911879.0,35772667072.0,10,KRW
1319808,20240320001711,2023,IS,-표준계정코드 미사용-,판매비,-,98361624443.0,91365529148.0,76404173661.0,11,KRW
1319808,20240320001711,2023,IS,ifrs-full_CostOfSales,매출원가,-,908973582385.0,853689357964.0,707805911346.0,12,KRW
1319808,20240320001711,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당순이익,-,2366.0,946.0,1015.0,14,KRW
1319808,20240320001711,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,-,2366.0,946.0,1015.0,15,KRW
1319808,20240320001711,2023,IS,ifrs-full_FinanceCosts,금융원가,-,14757784850.0,13725204109.0,14247583017.0,16,KRW
1319808,20240320001711,2023,IS,ifrs-full_FinanceIncome,금융수익,-,4667012227.0,4033225919.0,1995277512.0,17,KRW
1319808,20240320001711,2023,IS,ifrs-full_GrossProfit,매출총이익,-,354738221717.0,205927876378.0,199727332501.0,18,KRW
1319808,20240320001711,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,49049955851.0,21721860020.0,23201298250.0,19,KRW
1319808,20240320001711,2023,IS,ifrs-full_ProfitLoss,당기순이익,-,163874986163.0,65472998885.0,67676735941.0,20,KRW
1319808,20240320001711,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,212924942014.0,87194858905.0,90878034191.0,21,KRW
1319808,20240320001711,2023,IS,ifrs-full_Revenue,매출,-,1263711804102.0,1059617234342.0,907533243847.0,22,KRW
361008,20240320000730,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,8728565174.0,-29534217363.0,-39778154646.0,6,KRW
361008,20240320000730,2023,IS,dart_OtherGains,기타영업외수익,-,8389053240.0,3878009938.0,6829912830.0,7,KRW
361008,20240320000730,2023,IS,dart_OtherLosses,기타영업외비용,-,4080473016.0,1528521634.0,11163803492.0,8,KRW
