corp_code,접수번호,사업연도,고유번호,재무제표구분,계정ID,금액
397289,20240320001935,2022,397289,BS,ifrs-full_Assets,198843777715.0
397289,20240320001935,2022,397289,BS,ifrs-full_CurrentAssets,48262177147.0
397289,20240320001935,2022,397289,BS,dart_CurrentDerivativeAsset,1961431356.0
397289,20240320001935,2022,397289,BS,ifrs-full_CashAndCashEquivalents,6280779387.0
397289,20240320001935,2022,397289,BS,ifrs-full_CurrentTaxAssets,15754300.0
397289,20240320001935,2022,397289,BS,ifrs-full_Inventories,17518984325.0
397289,20240320001935,2022,397289,BS,ifrs-full_OtherCurrentAssets,1547464663.0
397289,20240320001935,2022,397289,BS,ifrs-full_OtherCurrentFinancialAssets,801417120.0
397289,20240320001935,2022,397289,BS,ifrs-full_TradeAndOtherCurrentReceivables,20136345996.0
397289,20240320001935,2022,397289,BS,ifrs-full_NoncurrentAssets,150581600568.0
397289,20240320001935,2022,397289,BS,-표준계정코드 미사용-,
397289,20240320001935,2022,397289,BS,-표준계정코드 미사용-,
397289,20240320001935,2022,397289,BS,ifrs-full_DeferredTaxAssets,367153391.0
397289,20240320001935,2022,397289,BS,ifrs-full_IntangibleAssetsOtherThanGoodwill,2940560174.0
397289,20240320001935,2022,397289,BS,ifrs-full_InvestmentAccountedForUsingEquityMethod,126101299754.0
397289,20240320001935,2022,397289,BS,ifrs-full_OtherNoncurrentFinancialAssets,3161272335.0
397289,20240320001935,2022,397289,BS,ifrs-full_PropertyPlantAndEquipment,18011314914.0
397289,20240320001935,2022,397289,BS,dart_CapitalSurplus,35089155514.0
397289,20240320001935,2022,397289,BS,dart_OtherComprehensiveIncomeLossAccumulatedAmount,1580482086.0
397289,20240320001935,2022,397289,BS,ifrs-full_Equity,116366211024.0
397289,20240320001935,2022,397289,BS,ifrs-full_IssuedCapital,7695802500.0
397289,20240320001935,2022,397289,BS,ifrs-full_RetainedEarnings,81739179079.0
397289,20240320001935,2022,397289,BS,ifrs-full_TreasuryShares,9738408155.0
397289,20240320001935,2022,397289,BS,ifrs-full_EquityAndLiabilities,198843777715.0
397289,20240320001935,2022,397289,BS,ifrs-full_CurrentLiabilities,77134729751.0
